,Winner,Turns,Win_Rate
785,AI,32.0,0.6005089058524173
786,AI,86.0,0.6010165184243964
787,Bot,76.0,0.37944162436548223
788,Bot,12.0,0.38022813688212925
789,Bot,32.0,0.3810126582278481
790,Bot,57.0,0.38179519595448796
791,AI,97.0,0.5984848484848485
792,AI,22.0,0.5989911727616646
793,AI,54.0,0.5994962216624685
794,AI,114.0,0.6
795,Bot,80.0,0.3806532663316583
796,AI,47.0,0.5997490589711418
797,AI,13.0,0.600250626566416
798,AI,10.0,0.6007509386733417
799,Bot,66.0,0.38
800,Bot,37.0,0.3807740324594257
801,AI,67.0,0.5997506234413965
802,AI,28.0,0.6002490660024906
803,AI,41.0,0.6007462686567164
804,Bot,70.0,0.3801242236024845
805,AI,148.0,0.6004962779156328
806,AI,44.0,0.6009913258983891
807,AI,60.0,0.6014851485148515
808,Bot,142.0,0.3794808405438813
809,AI,41.0,0.6012345679012345
810,AI,57.0,0.6017262638717632
811,AI,39.0,0.6022167487684729
812,Bot,125.0,0.37884378843788435
813,AI,60.0,0.601965601965602
814,AI,20.0,0.6024539877300613
815,Bot,46.0,0.3786764705882353
816,AI,90.0,0.602203182374541
817,Bot,47.0,0.37897310513447435
818,AI,21.0,0.6019536019536019
819,AI,98.0,0.6024390243902439
820,AI,29.0,0.6029232643118149
821,Bot,43.0,0.37834549878345497
822,Bot,45.0,0.37910085054678005
823,AI,132.0,0.6019417475728155
824,Bot,48.0,0.3793939393939394
825,AI,69.0,0.6016949152542372
826,AI,127.0,0.6021765417170496
827,AI,51.0,0.6026570048309179
828,AI,52.0,0.6031363088057901
829,AI,95.0,0.6036144578313253
830,AI,22.0,0.6040914560770156
831,AI,77.0,0.6045673076923077
832,AI,17.0,0.6050420168067226
833,AI,47.0,0.605515587529976
834,AI,30.0,0.6059880239520958
835,AI,12.0,0.6064593301435407
836,AI,33.0,0.6069295101553166
837,Bot,32.0,0.3747016706443914
838,Bot,58.0,0.37544696066746125
839,AI,55.0,0.6059523809523809
840,AI,31.0,0.6064209274673008
841,Bot,101.0,0.3752969121140142
842,Bot,92.0,0.3760379596678529
843,Bot,28.0,0.3767772511848341
844,AI,69.0,0.6047337278106509
845,Bot,66.0,0.37706855791962174
846,AI,43.0,0.6044864226682408
847,AI,27.0,0.6049528301886793
848,Bot,38.0,0.37691401648998824
849,Bot,27.0,0.3776470588235294
850,AI,29.0,0.6039952996474736
851,AI,24.0,0.6044600938967136
852,Bot,50.0,0.37749120750293086
853,Bot,68.0,0.37822014051522246
854,Bot,84.0,0.37894736842105264
855,AI,37.0,0.602803738317757
856,AI,29.0,0.603267211201867
857,AI,32.0,0.6037296037296037
858,AI,58.0,0.6041909196740396
859,AI,38.0,0.6046511627906976
860,Bot,45.0,0.37746806039488967
861,AI,109.0,0.6044083526682135
862,AI,16.0,0.6048667439165701
863,AI,47.0,0.6053240740740741
864,AI,46.0,0.6057803468208093
865,Bot,34.0,0.37644341801385683
866,Bot,42.0,0.3771626297577855
867,AI,56.0,0.6048387096774194
868,AI,61.0,0.6052934407364787
869,AI,26.0,0.6057471264367816
870,AI,14.0,0.6061997703788748
871,AI,56.0,0.606651376146789
872,AI,18.0,0.6071019473081328
873,AI,51.0,0.6075514874141876
874,AI,48.0,0.608
875,Bot,32.0,0.3744292237442922
876,Bot,115.0,0.3751425313568985
877,Bot,50.0,0.37585421412300685
878,Bot,62.0,0.37656427758816835
879,Bot,15.0,0.37727272727272726
880,AI,24.0,0.604994324631101
881,Bot,54.0,0.37755102040816324
882,,,
883,AI,68.0,0.6040723981900452
884,AI,29.0,0.6045197740112994
885,AI,50.0,0.6049661399548533
886,AI,53.0,0.6054114994363021
887,Bot,32.0,0.3761261261261261
888,AI,63.0,0.6051743532058492
889,AI,23.0,0.6056179775280899
890,Bot,91.0,0.3759820426487093
891,Bot,98.0,0.37668161434977576
892,AI,37.0,0.6047032474804032
893,AI,38.0,0.6051454138702461
894,Bot,20.0,0.376536312849162
895,Bot,31.0,0.37723214285714285
896,AI,44.0,0.6042363433667781
897,Bot,35.0,0.3775055679287305
898,Bot,133.0,0.3781979977753059
899,AI,25.0,0.6033333333333334
900,Bot,24.0,0.37846836847946724
901,AI,84.0,0.6031042128603105
902,Bot,97.0,0.3787375415282392
903,Bot,13.0,0.37942477876106195
904,Bot,74.0,0.38011049723756907
905,Bot,30.0,0.38079470198675497
906,Bot,29.0,0.3814773980154355
907,AI,92.0,0.6002202643171806
908,AI,49.0,0.6006600660066007
909,AI,31.0,0.6010989010989011
910,AI,20.0,0.601536772777168
911,AI,36.0,0.6019736842105263
912,AI,158.0,0.6024096385542169
913,Bot,26.0,0.3796498905908096
914,AI,28.0,0.6021857923497268
915,Bot,38.0,0.3799126637554585
916,AI,107.0,0.6019629225736096
917,Bot,52.0,0.3801742919389978
918,AI,60.0,0.6017410228509249
919,AI,30.0,0.6021739130434782
920,AI,29.0,0.6026058631921825
921,Bot,55.0,0.3796095444685466
922,AI,88.0,0.6023835319609967
923,AI,16.0,0.6028138528138528
924,AI,35.0,0.6032432432432432
925,Bot,36.0,0.37904967602591794
926,AI,44.0,0.6030204962243797
927,AI,10.0,0.603448275862069
928,AI,36.0,0.6038751345532831
929,Bot,100.0,0.37849462365591396
930,Bot,75.0,0.3791621911922664
931,AI,165.0,0.6030042918454935
932,AI,99.0,0.6034297963558414
933,Bot,40.0,0.37901498929336186
934,Bot,49.0,0.37967914438502676
935,AI,87.0,0.6025641025641025
936,AI,61.0,0.6029882604055496
937,AI,32.0,0.603411513859275
938,AI,62.0,0.6038338658146964
939,Bot,80.0,0.37872340425531914
940,AI,67.0,0.6036131774707758
941,AI,17.0,0.6040339702760085
942,Bot,72.0,0.37857900318133614
943,Bot,23.0,0.3792372881355932
944,Bot,19.0,0.3798941798941799
945,AI,45.0,0.6025369978858351
946,AI,33.0,0.6029567053854277
947,AI,92.0,0.6033755274261603
948,AI,13.0,0.6037934668071654
949,AI,78.0,0.6042105263157894
950,AI,13.0,0.6046267087276551
951,AI,145.0,0.6050420168067226
952,AI,38.0,0.6054564533053515
953,AI,154.0,0.6058700209643606
954,AI,34.0,0.606282722513089
955,Bot,77.0,0.37656903765690375
956,AI,44.0,0.6060606060606061
957,AI,48.0,0.6064718162839249
958,Bot,44.0,0.37643378519290926
959,Bot,26.0,0.3770833333333333
960,AI,56.0,0.6056191467221644
961,AI,16.0,0.606029106029106
962,AI,111.0,0.6064382139148494
963,Bot,46.0,0.37655601659751037
964,AI,43.0,0.6062176165803109
965,AI,17.0,0.6066252587991718
966,AI,87.0,0.6070320579110652
967,AI,35.0,0.6074380165289256
968,AI,75.0,0.6078431372549019
969,AI,75.0,0.6082474226804123
970,AI,39.0,0.6086508753861998
971,AI,23.0,0.6090534979423868
972,AI,27.0,0.6094552929085303
973,AI,36.0,0.6098562628336756
974,AI,49.0,0.6102564102564103
975,AI,54.0,0.610655737704918
976,AI,34.0,0.6110542476970318
977,AI,45.0,0.6114519427402862
978,AI,101.0,0.6118488253319714
979,AI,63.0,0.6122448979591837
980,AI,42.0,0.6126401630988787
981,AI,31.0,0.6130346232179226
982,Bot,35.0,0.37029501525940994
983,AI,122.0,0.6128048780487805
984,AI,12.0,0.6131979695431472
985,AI,69.0,0.6135902636916836
986,AI,54.0,0.6139817629179332
987,AI,13.0,0.6143724696356275
988,AI,59.0,0.6147623862487361
989,Bot,41.0,0.3686868686868687
990,Bot,43.0,0.3693239152371342
991,Bot,38.0,0.3699596774193548
992,Bot,58.0,0.37059415911379656
993,AI,102.0,0.6126760563380281
994,AI,29.0,0.6130653266331658
995,AI,34.0,0.6134538152610441
996,Bot,63.0,0.37011033099297896
997,AI,24.0,0.6132264529058116
998,AI,35.0,0.6136136136136137
999,AI,18.0,0.614
1000,Bot,109.0,0.3696303696303696
1001,AI,55.0,0.6137724550898204
1002,AI,110.0,0.6141575274177468
1003,AI,66.0,0.6145418326693227
1004,AI,20.0,0.6149253731343284
1005,Bot,22.0,0.3687872763419483
1006,Bot,50.0,0.36941410129096325
1007,AI,45.0,0.6140873015873016
1008,AI,72.0,0.6144697720515362
1009,AI,74.0,0.6148514851485148
1010,AI,101.0,0.6152324431256182
1011,AI,100.0,0.6156126482213439
1012,AI,80.0,0.6159921026653504
1013,Bot,76.0,0.3678500986193294
1014,AI,59.0,0.6157635467980296
1015,AI,36.0,0.6161417322834646
1016,AI,57.0,0.616519174041298
1017,AI,25.0,0.6168958742632613
1018,Bot,42.0,0.36702649656526004
1019,Bot,94.0,0.36764705882352944
1020,AI,90.0,0.6160626836434868
1021,AI,18.0,0.6164383561643836
1022,AI,61.0,0.6168132942326491
1023,AI,41.0,0.6171875
1024,,,
1025,AI,33.0,0.6169590643274854
1026,AI,16.0,0.617332035053554
1027,AI,53.0,0.617704280155642
1028,AI,46.0,0.6180758017492711
1029,,,
1030,AI,58.0,0.6178467507274491
1031,AI,40.0,0.6182170542635659
1032,AI,66.0,0.6185866408518877
1033,AI,39.0,0.6189555125725339
1034,,,
1035,AI,104.0,0.6187258687258688
1036,AI,42.0,0.6190935390549662
1037,AI,52.0,0.6194605009633911
1038,AI,84.0,0.6198267564966313
1039,AI,24.0,0.6201923076923077
1040,AI,32.0,0.6205571565802114
1041,AI,12.0,0.6209213051823417
1042,AI,65.0,0.6212847555129435
1043,AI,21.0,0.6216475095785441
1044,AI,28.0,0.6220095693779905
1045,Bot,84.0,0.35946462715105165
1046,Bot,18.0,0.3600764087870105
1047,AI,31.0,0.6211832061068703
1048,AI,90.0,0.6215443279313632
1049,AI,41.0,0.621904761904762
1050,AI,33.0,0.6222645099904852
1051,AI,21.0,0.6226235741444867
1052,AI,66.0,0.6229819563152896
1053,Bot,83.0,0.3586337760910816
1054,AI,34.0,0.6227488151658768
1055,AI,63.0,0.6231060606060606
1056,AI,37.0,0.6234626300851467
1057,Bot,26.0,0.35822306238185253
1058,Bot,37.0,0.3588290840415486
1059,AI,50.0,0.6226415094339622
1060,AI,25.0,0.6229971724787936
1061,Bot,42.0,0.3587570621468927
1062,AI,30.0,0.6227657572906867
1063,Bot,20.0,0.35902255639097747
1064,Bot,31.0,0.3596244131455399
1065,,,
1066,Bot,65.0,0.3598875351452671
1067,Bot,65.0,0.3604868913857678
1068,Bot,45.0,0.36108512628624884
1069,AI,20.0,0.6196261682242991
1070,Bot,113.0,0.36134453781512604
1071,AI,135.0,0.6194029850746269
1072,AI,33.0,0.6197576887232059
1073,AI,21.0,0.6201117318435754
1074,AI,47.0,0.6204651162790698
1075,AI,17.0,0.620817843866171
1076,AI,45.0,0.6211699164345403
1077,AI,156.0,0.62152133580705
1078,AI,58.0,0.6218721037998146
1079,Bot,22.0,0.3592592592592593
1080,AI,43.0,0.6216466234967623
1081,AI,87.0,0.621996303142329
1082,AI,38.0,0.6223453370267775
1083,AI,30.0,0.6226937269372693
1084,AI,69.0,0.6230414746543779
1085,AI,81.0,0.6233885819521179
1086,AI,44.0,0.6237350505979761
1087,AI,18.0,0.6240808823529411
1088,Bot,64.0,0.35720844811753905
1089,AI,50.0,0.6238532110091743
1090,Bot,69.0,0.35747021081576535
1091,AI,54.0,0.6236263736263736
1092,AI,44.0,0.6239707227813358
1093,AI,15.0,0.6243144424131627
1094,Bot,74.0,0.35707762557077627
1095,AI,23.0,0.6240875912408759
1096,AI,31.0,0.6244302643573382
1097,AI,148.0,0.6247723132969034
1098,Bot,106.0,0.35668789808917195
1099,,,
1100,AI,126.0,0.6239782016348774
1101,AI,27.0,0.6243194192377496
1102,Bot,125.0,0.3563009972801451
1103,AI,69.0,0.6240942028985508
1104,Bot,22.0,0.3565610859728507
1105,Bot,15.0,0.35714285714285715
1106,Bot,24.0,0.35772357723577236
1107,Bot,43.0,0.3583032490974729
1108,AI,116.0,0.6221821460775473
1109,Bot,58.0,0.35855855855855856
1110,Bot,63.0,0.35913591359135916
1111,AI,44.0,0.6214028776978417
1112,Bot,27.0,0.35938903863432164
1113,Bot,16.0,0.3599640933572711
1114,Bot,33.0,0.36053811659192825
1115,Bot,41.0,0.3611111111111111
1116,Bot,61.0,0.36168307967770813
1117,Bot,45.0,0.3622540250447227
1118,Bot,56.0,0.36282394995531725
1119,AI,49.0,0.6178571428571429
1120,AI,22.0,0.6181980374665478
1121,AI,37.0,0.6185383244206774
1122,Bot,51.0,0.3624220837043633
1123,AI,30.0,0.6183274021352313
1124,Bot,83.0,0.3626666666666667
1125,AI,88.0,0.6181172291296625
1126,AI,55.0,0.6184560780834073
1127,AI,91.0,0.6187943262411347
1128,Bot,74.0,0.3622674933569531
1129,AI,31.0,0.6185840707964602
1130,AI,91.0,0.618921308576481
1131,Bot,103.0,0.3621908127208481
1132,Bot,74.0,0.3627537511032657
1133,Bot,36.0,0.36331569664902996
1134,Bot,35.0,0.36387665198237884
1135,AI,25.0,0.6170774647887324
1136,AI,44.0,0.6174142480211082
1137,AI,34.0,0.6177504393673111
1138,Bot,35.0,0.36347673397717295
1139,Bot,139.0,0.36403508771929827
1140,Bot,50.0,0.36459246275197194
1141,Bot,40.0,0.36514886164623467
1142,AI,74.0,0.615923009623797
1143,Bot,82.0,0.36538461538461536
1144,Bot,46.0,0.36593886462882097
1145,AI,25.0,0.6151832460732984
1146,Bot,16.0,0.36617262423714037
1147,AI,104.0,0.6149825783972126
1148,AI,46.0,0.6153176675369887
1149,AI,108.0,0.6156521739130435
1150,AI,13.0,0.6159860990443093
1151,AI,41.0,0.6163194444444444
1152,AI,127.0,0.616652211621856
1153,Bot,56.0,0.3648180242634315
1154,Bot,38.0,0.36536796536796534
1155,AI,44.0,0.615916955017301
1156,AI,23.0,0.6162489196197062
1157,Bot,50.0,0.36528497409326427
1158,Bot,44.0,0.365832614322692
1159,AI,66.0,0.6155172413793103
1160,AI,50.0,0.615848406546081
1161,AI,63.0,0.6161790017211703
1162,AI,44.0,0.6165090283748925
1163,Bot,37.0,0.3651202749140893
1164,AI,18.0,0.6163090128755365
1165,AI,70.0,0.6166380789022299
1166,AI,141.0,0.6169665809768637
1167,AI,35.0,0.6172945205479452
1168,AI,67.0,0.6176218990590248
1169,Bot,46.0,0.3641025641025641
1170,Bot,118.0,0.36464560204953034
1171,AI,52.0,0.6168941979522184
1172,AI,103.0,0.6172208013640239
1173,,,
1174,Bot,67.0,0.36425531914893616
1175,AI,111.0,0.6164965986394558
1176,AI,169.0,0.616822429906542
1177,AI,59.0,0.6171477079796265
1178,AI,27.0,0.6174724342663274
1179,Bot,46.0,0.3635593220338983
1180,AI,37.0,0.6172734970364098
1181,AI,43.0,0.6175972927241963
1182,AI,47.0,0.6179205409974641
1183,AI,75.0,0.6182432432432432
1184,AI,82.0,0.6185654008438819
1185,AI,81.0,0.6188870151770658
1186,AI,13.0,0.6192080876158382
1187,AI,52.0,0.6195286195286195
1188,AI,61.0,0.6198486122792263
1189,AI,26.0,0.6201680672268908
1190,AI,73.0,0.6204869857262805
1191,Bot,75.0,0.36073825503355705
1192,Bot,75.0,0.36127409891031015
1193,AI,34.0,0.6197654941373534
1194,Bot,90.0,0.36150627615062764
1195,AI,32.0,0.6195652173913043
1196,Bot,30.0,0.3617376775271512
1197,AI,53.0,0.6193656093489148
1198,AI,28.0,0.6196830692243537
1199,Bot,28.0,0.3616666666666667
1200,AI,51.0,0.6194837635303914
1201,Bot,102.0,0.36189683860232946
1202,AI,22.0,0.6192851205320034
1203,Bot,78.0,0.36212624584717606
1204,Bot,41.0,0.362655601659751
1205,Bot,33.0,0.36318407960199006
1206,AI,31.0,0.6180613090306545
1207,AI,19.0,0.6183774834437086
1208,Bot,48.0,0.3631100082712986
1209,AI,76.0,0.6181818181818182
1210,Bot,86.0,0.3633360858794385
1211,Bot,134.0,0.36386138613861385
1212,AI,28.0,0.6174773289365211
1213,Bot,40.0,0.3640856672158155
1214,AI,88.0,0.6172839506172839
1215,AI,41.0,0.6175986842105263
1216,AI,30.0,0.6179129005751849
1217,Bot,56.0,0.3637110016420361
1218,AI,35.0,0.6177194421657096
1219,AI,24.0,0.6180327868852459
1220,Bot,85.0,0.36363636363636365
1221,AI,29.0,0.6178396072013094
1222,AI,69.0,0.6181520850367948
1223,AI,60.0,0.6184640522875817
1224,AI,17.0,0.6187755102040816
1225,Bot,83.0,0.3629690048939641
1226,Bot,47.0,0.3634881825590872
1227,Bot,93.0,0.36400651465798045
1228,Bot,53.0,0.3645240032546786
1229,AI,24.0,0.6170731707317073
1230,Bot,30.0,0.3647441104792851
1231,Bot,66.0,0.3652597402597403
1232,AI,29.0,0.616382806163828
1233,Bot,22.0,0.36547811993517015
1234,Bot,62.0,0.3659919028340081
1235,AI,36.0,0.6156957928802589
1236,Bot,68.0,0.36620856911883587
1237,AI,67.0,0.6155088852988692
1238,AI,13.0,0.615819209039548
1239,,,
1240,Bot,67.0,0.36583400483481066
1241,AI,59.0,0.6151368760064412
1242,AI,54.0,0.6154465004022526
1243,Bot,49.0,0.3657556270096463
1244,Bot,122.0,0.36626506024096384
1245,AI,21.0,0.6147672552166934
1246,AI,40.0,0.6150761828388132
1247,Bot,59.0,0.3661858974358974
1248,AI,134.0,0.6148919135308246
1249,AI,40.0,0.6152
1250,AI,47.0,0.6155075939248601
1251,Bot,111.0,0.365814696485623
1252,Bot,54.0,0.3663208300079808
1253,Bot,70.0,0.3668261562998405
1254,AI,43.0,0.6143426294820717
1255,AI,33.0,0.6146496815286624
1256,AI,64.0,0.6149562450278441
1257,AI,70.0,0.615262321144674
1258,Bot,63.0,0.36616362192216045
1259,Bot,70.0,0.36666666666666664
1260,Bot,41.0,0.3671689135606661
1261,AI,27.0,0.6141045958795562
1262,AI,42.0,0.6144101346001584
1263,AI,25.0,0.6147151898734177
1264,AI,14.0,0.6150197628458498
1265,Bot,29.0,0.3665086887835703
1266,AI,19.0,0.6148382004735596
1267,Bot,69.0,0.3667192429022082
1268,Bot,53.0,0.3672182821118991
1269,AI,83.0,0.6141732283464567
1270,AI,115.0,0.6144767899291896
1271,AI,104.0,0.6147798742138365
1272,Bot,69.0,0.36684996072270226
1273,AI,37.0,0.6145996860282574
1274,AI,68.0,0.6149019607843137
1275,Bot,35.0,0.3667711598746082
1276,AI,103.0,0.6147220046985121
1277,AI,13.0,0.6150234741784038
1278,AI,40.0,0.6153244722439406
1279,AI,54.0,0.615625
1280,AI,23.0,0.6159250585480094
1281,AI,36.0,0.6162246489859594
1282,Bot,68.0,0.36554949337490256
1283,Bot,68.0,0.3660436137071651
1284,Bot,30.0,0.3665369649805447
1285,AI,39.0,0.6150855365474339
1286,AI,107.0,0.6153846153846154
1287,AI,53.0,0.6156832298136646
1288,AI,26.0,0.6159813809154383
1289,AI,23.0,0.6162790697674418
1290,AI,66.0,0.616576297443842
1291,AI,39.0,0.6168730650154799
1292,Bot,48.0,0.36504253673627224
1293,,,
1294,Bot,33.0,0.36525096525096523
1295,AI,36.0,0.6157407407407407
1296,AI,23.0,0.6160370084811102
1297,AI,67.0,0.6163328197226502
1298,Bot,49.0,0.3648960739030023
1299,Bot,73.0,0.36538461538461536
1300,AI,80.0,0.6156802459646425
1301,AI,107.0,0.6159754224270353
1302,Bot,98.0,0.36531082118188796
1303,AI,32.0,0.61579754601227
1304,AI,21.0,0.6160919540229886
1305,AI,13.0,0.6163859111791731
1306,AI,100.0,0.6166794185156848
1307,AI,43.0,0.6169724770642202
1308,AI,17.0,0.6172650878533231
1309,Bot,35.0,0.36412213740458016
1310,Bot,43.0,0.36460717009916094
1311,AI,65.0,0.6166158536585366
1312,AI,59.0,0.6169078446306169
1313,AI,35.0,0.617199391171994
1314,AI,69.0,0.617490494296578
1315,Bot,33.0,0.3639817629179331
1316,AI,52.0,0.6173120728929385
1317,AI,46.0,0.6176024279210925
1318,AI,34.0,0.6178923426838514
1319,Bot,110.0,0.36363636363636365
1320,AI,58.0,0.6177138531415595
1321,Bot,39.0,0.3638426626323752
1322,Bot,20.0,0.36432350718065004
1323,AI,77.0,0.6170694864048338
1324,Bot,52.0,0.36452830188679247
1325,AI,32.0,0.6168929110105581
1326,AI,48.0,0.6171816126601356
1327,Bot,30.0,0.3644578313253012
1328,AI,111.0,0.617005267118134
1329,,,
1330,AI,78.0,0.6168294515401953
1331,AI,95.0,0.6171171171171171
1332,Bot,54.0,0.36384096024006
1333,AI,60.0,0.6169415292353823
1334,AI,49.0,0.6172284644194757
1335,Bot,55.0,0.36377245508982037
1336,AI,63.0,0.6170531039640987
1337,AI,90.0,0.617339312406577
1338,AI,20.0,0.6176250933532487
1339,AI,40.0,0.6179104477611941
1340,AI,14.0,0.6181953765846383
1341,AI,113.0,0.6184798807749627
1342,AI,58.0,0.6187639612807149
1343,,,
1344,Bot,49.0,0.3620817843866171
1345,AI,123.0,0.6181277860326895
1346,AI,151.0,0.6184112843355605
1347,AI,88.0,0.6186943620178041
1348,AI,26.0,0.6189770200148258
1349,AI,109.0,0.6192592592592593
1350,AI,38.0,0.619541080680977
1351,AI,62.0,0.6198224852071006
1352,Bot,71.0,0.360679970436068
1353,Bot,50.0,0.36115214180206795
1354,Bot,59.0,0.36162361623616235
1355,AI,21.0,0.6187315634218289
1356,AI,55.0,0.6190125276344879
1357,AI,47.0,0.6192930780559647
1358,Bot,52.0,0.3612950699043414
1359,AI,71.0,0.6191176470588236
1360,Bot,97.0,0.3614988978692138
1361,Bot,68.0,0.3619676945668135
1362,AI,144.0,0.6184886280264124
1363,AI,26.0,0.6187683284457478
1364,,,
1365,,,
1366,AI,61.0,0.6181419166057059
1367,AI,99.0,0.618421052631579
1368,Bot,56.0,0.3608473338203068
1369,Bot,31.0,0.3613138686131387
1370,Bot,90.0,0.36177972283005105
1371,AI,26.0,0.6173469387755102
1372,Bot,29.0,0.3619810633648944
1373,Bot,21.0,0.3624454148471616
1374,Bot,96.0,0.3629090909090909
1375,Bot,34.0,0.3633720930232558
1376,Bot,24.0,0.3638344226579521
1377,Bot,44.0,0.36429608127721336
1378,AI,75.0,0.6149383611312546
1379,AI,115.0,0.6152173913043478
1380,AI,66.0,0.6154960173787111
1381,AI,131.0,0.6157742402315485
1382,Bot,72.0,0.36370209689081706
1383,AI,115.0,0.615606936416185
1384,Bot,58.0,0.36389891696750903
1385,AI,139.0,0.6154401154401155
1386,Bot,40.0,0.36409516943042536
1387,AI,105.0,0.6152737752161384
1388,AI,34.0,0.6155507559395248
1389,Bot,27.0,0.3640287769784173
1390,AI,22.0,0.6153846153846154
1391,AI,13.0,0.6156609195402298
1392,AI,23.0,0.6159368269921034
1393,Bot,58.0,0.3637015781922525
1394,AI,32.0,0.6157706093189964
1395,AI,14.0,0.6160458452722063
1396,Bot,105.0,0.36363636363636365
1397,AI,57.0,0.6158798283261803
1398,Bot,78.0,0.363831308077198
1399,Bot,17.0,0.36428571428571427
1400,Bot,128.0,0.364739471805853
1401,Bot,56.0,0.3651925820256776
1402,Bot,88.0,0.36564504632929434
1403,AI,37.0,0.613960113960114
1404,Bot,34.0,0.36583629893238434
1405,,,
1406,AI,17.0,0.6133617626154939
1407,AI,80.0,0.6136363636363636
1408,Bot,103.0,0.36550745209368346
1409,AI,116.0,0.6134751773049646
1410,AI,17.0,0.6137491141034727
1411,Bot,45.0,0.3654390934844193
1412,,,
1413,AI,47.0,0.6131541725601132
1414,AI,58.0,0.6134275618374558
1415,AI,21.0,0.6137005649717514
1416,AI,36.0,0.6139731827805223
1417,AI,59.0,0.6142454160789845
1418,AI,55.0,0.6145172656800564
1419,AI,20.0,0.6147887323943662
1420,AI,75.0,0.6150598170302604
1421,Bot,39.0,0.36357243319268634
1422,Bot,120.0,0.3640196767392832
1423,Bot,19.0,0.36446629213483145
1424,Bot,14.0,0.3649122807017544
1425,AI,97.0,0.6136044880785414
1426,AI,87.0,0.613875262789068
1427,Bot,77.0,0.3648459383753501
1428,Bot,43.0,0.36529041287613717
1429,Bot,167.0,0.3657342657342657
1430,AI,67.0,0.6128581411600279
1431,AI,47.0,0.6131284916201117
1432,AI,141.0,0.6133984647592463
1433,Bot,96.0,0.36541143654114366
1434,AI,67.0,0.6132404181184669
1435,AI,49.0,0.6135097493036211
1436,Bot,165.0,0.3653444676409186
1437,AI,126.0,0.6133518776077886
1438,Bot,16.0,0.3655316191799861
1439,Bot,73.0,0.3659722222222222
1440,Bot,13.0,0.366412213740458
1441,Bot,14.0,0.3668515950069348
1442,AI,66.0,0.611919611919612
1443,AI,52.0,0.6121883656509696
1444,AI,67.0,0.6124567474048442
1445,Bot,28.0,0.3665283540802213
1446,Bot,42.0,0.3669661368348307
1447,Bot,65.0,0.3674033149171271
1448,AI,29.0,0.611456176673568
1449,AI,36.0,0.6117241379310345
1450,AI,45.0,0.6119917298414886
1451,Bot,131.0,0.36707988980716255
1452,Bot,48.0,0.36751548520302824
1453,AI,58.0,0.6114167812929848
1454,Bot,148.0,0.36769759450171824
1455,AI,42.0,0.6112637362637363
1456,AI,55.0,0.6115305422100206
1457,AI,22.0,0.6117969821673526
1458,AI,33.0,0.6120630568882797
1459,AI,24.0,0.6123287671232877
1460,AI,67.0,0.6125941136208076
1461,AI,28.0,0.612859097127223
1462,Bot,25.0,0.3663704716336295
1463,AI,47.0,0.6127049180327869
1464,AI,29.0,0.6129692832764505
1465,Bot,77.0,0.3663028649386085
1466,AI,24.0,0.612815269256987
1467,AI,14.0,0.6130790190735694
1468,Bot,49.0,0.3662355343771273
1469,AI,125.0,0.6129251700680272
1470,AI,62.0,0.6131883072739633
1471,AI,70.0,0.6134510869565217
1472,AI,101.0,0.6137135098438561
1473,AI,22.0,0.6139755766621439
1474,Bot,54.0,0.36542372881355933
1475,Bot,48.0,0.36585365853658536
1476,Bot,26.0,0.3662830060934326
1477,AI,43.0,0.6129905277401895
1478,Bot,70.0,0.3664638269100744
1479,AI,69.0,0.6128378378378379
1480,AI,18.0,0.613099257258609
1481,Bot,160.0,0.36639676113360325
1482,AI,46.0,0.6129467296021578
1483,Bot,68.0,0.3665768194070081
1484,AI,58.0,0.6127946127946128
1485,AI,162.0,0.6130551816958277
1486,AI,13.0,0.613315400134499
1487,Bot,100.0,0.36626344086021506
1488,,,
1489,AI,30.0,0.612751677852349
1490,AI,39.0,0.6130114017437961
1491,AI,19.0,0.6132707774798928
1492,AI,50.0,0.6135298057602143
1493,AI,107.0,0.6137884872824632
1494,Bot,75.0,0.3652173913043478
1495,AI,26.0,0.6136363636363636
1496,AI,16.0,0.6138944555778223
1497,Bot,40.0,0.3651535380507343
1498,AI,40.0,0.6137424949966644
1499,Bot,152.0,0.36533333333333334
1500,AI,60.0,0.6135909393737509
1501,AI,111.0,0.6138482023968043
1502,AI,42.0,0.614105123087159
1503,AI,84.0,0.6143617021276596
1504,AI,37.0,0.6146179401993356
1505,AI,18.0,0.6148738379814077
1506,AI,81.0,0.6151293961512939
1507,Bot,23.0,0.3640583554376658
1508,Bot,54.0,0.36447978793903246
1509,Bot,41.0,0.3649006622516556
1510,AI,74.0,0.614162806088683
1511,AI,30.0,0.6144179894179894
1512,AI,127.0,0.6146728354263054
1513,Bot,48.0,0.36459709379128136
1514,Bot,132.0,0.365016501650165
1515,AI,41.0,0.6141160949868074
1516,AI,16.0,0.6143704680290046
1517,AI,31.0,0.6146245059288538
1518,AI,119.0,0.6148782093482554
1519,Bot,26.0,0.36447368421052634
1520,AI,104.0,0.6147271531886916
1521,AI,73.0,0.6149802890932983
1522,Bot,74.0,0.36441234405778067
1523,Bot,63.0,0.3648293963254593
1524,Bot,63.0,0.3652459016393443
1525,Bot,32.0,0.3656618610747051
1526,,,
1527,AI,59.0,0.6132198952879581
1528,AI,58.0,0.6134728580771747
1529,AI,36.0,0.6137254901960785
1530,AI,24.0,0.6139777922926192
1531,AI,61.0,0.6142297650130548
1532,AI,14.0,0.6144814090019569
1533,AI,58.0,0.6147327249022164
1534,AI,89.0,0.6149837133550489
